Amper1,Amper2,Adjacent
"('สระโบสถ์', 'ลพบุรี')","('ศรีเทพ', 'เพชรบูรณ์')",1
"('โคกเจริญ', 'ลพบุรี')","('ชัยบาดาล', 'ลพบุรี')",1
"('โคกเจริญ', 'ลพบุรี')","('หนองม่วง', 'ลพบุรี')",1
"('โคกเจริญ', 'ลพบุรี')","('สระโบสถ์', 'ลพบุรี')",1
"('โคกเจริญ', 'ลพบุรี')","('ไพศาลี', 'นครสวรรค์')",1
"('โคกเจริญ', 'ลพบุรี')","('วิเชียรบุรี', 'เพชรบูรณ์')",1
"('โคกเจริญ', 'ลพบุรี')","('ศรีเทพ', 'เพชรบูรณ์')",1
"('ลำสนธิ', 'ลพบุรี')","('ชัยบาดาล', 'ลพบุรี')",1
"('ลำสนธิ', 'ลพบุรี')","('ท่าหลวง', 'ลพบุรี')",1
"('ลำสนธิ', 'ลพบุรี')","('มวกเหล็ก', 'สระบุรี')",1
"('ลำสนธิ', 'ลพบุรี')","('วิเชียรบุรี', 'เพชรบูรณ์')",1
"('ลำสนธิ', 'ลพบุรี')","('ศรีเทพ', 'เพชรบูรณ์')",1
"('ลำสนธิ', 'ลพบุรี')","('เทพสถิต', 'ชัยภูมิ')",1
"('ลำสนธิ', 'ลพบุรี')","('ภักดีชุมพล', 'ชัยภูมิ')",1
"('ลำสนธิ', 'ลพบุรี')","('ด่านขุนทด', 'นครราชสีมา')",1
"('ลำสนธิ', 'ลพบุรี')","('สีคิ้ว', 'นครราชสีมา')",1
"('ลำสนธิ', 'ลพบุรี')","('เทพารักษ์', 'นครราชสีมา')",1
