,original,original_tuple,destination,destination_tuple,original address,destination address,distance,time
21,ควนโดน,"('ควนโดน', 'สตูล')",หาดใหญ่,"('หาดใหญ่', 'สงขลา')","['Q3QG+4W8, Khuan Don, Khuan Don District, Satun 91160, Thailand']","['2F24+RVF, Phet Kasem Rd, Tambon Hat Yai, Amphoe Hat Yai, Chang Wat Songkhla 90110, Thailand']",78.5 km,1 hour 14 mins
22,ควนโดน,"('ควนโดน', 'สตูล')",คลองหอยโข่ง,"('คลองหอยโข่ง', 'สงขลา')","['Q3QG+4W8, Khuan Don, Khuan Don District, Satun 91160, Thailand']","['V9XQ+F97, Khlong Hoi Khong, Khlong Hoi Khong District, Songkhla 90115, Thailand']",79.6 km,1 hour 13 mins
23,ควนโดน,"('ควนโดน', 'สตูล')",เมืองสตูล,"('เมืองสตูล', 'สตูล')","['Q3QG+4W8, Khuan Don, Khuan Don District, Satun 91160, Thailand']","['M32P+449, Khlong Khut, Mueang Satun District, Satun 91000, Thailand']",17.7 km,23 mins
24,ควนโดน,"('ควนโดน', 'สตูล')",ควนกาหลง,"('ควนกาหลง', 'สตูล')","['Q3QG+4W8, Khuan Don, Khuan Don District, Satun 91160, Thailand']","['ถนนทีไมมีชือ, Tambon Khuan Kalong, Amphoe Khuan Kalong, Chang Wat Satun 91130, Thailand']",12.1 km,14 mins
25,ควนโดน,"('ควนโดน', 'สตูล')",ท่าแพ,"('ท่าแพ', 'สตูล')","['Q3QG+4W8, Khuan Don, Khuan Don District, Satun 91160, Thailand']","['QXQC+W3V, Tha Phae, Tha Phae District, Satun 91150, Thailand']",21.3 km,25 mins
26,ควนกาหลง,"('ควนกาหลง', 'สตูล')",ละงู,"('ละงู', 'สตูล')","['ถนนทีไมมีชือ, Tambon Khuan Kalong, Amphoe Khuan Kalong, Chang Wat Satun 91130, Thailand']","['VR73+H2C, La-ngu, La-ngu District, Satun 91110, Thailand']",33.3 km,31 mins
27,ควนกาหลง,"('ควนกาหลง', 'สตูล')",ทุ่งหว้า,"('ทุ่งหว้า', 'สตูล')","['ถนนทีไมมีชือ, Tambon Khuan Kalong, Amphoe Khuan Kalong, Chang Wat Satun 91130, Thailand']","['3QR9+344, Thung Wa, Thung Wa District, Satun 91120, Thailand']",61.8 km,58 mins
28,ควนกาหลง,"('ควนกาหลง', 'สตูล')",มะนัง,"('มะนัง', 'สตูล')","['ถนนทีไมมีชือ, Tambon Khuan Kalong, Amphoe Khuan Kalong, Chang Wat Satun 91130, Thailand']","['XWXC+CMM, Palm Phatthana, Manang District, Satun 91130, Thailand']",33.4 km,36 mins
29,ควนกาหลง,"('ควนกาหลง', 'สตูล')",รัตภูมิ,"('รัตภูมิ', 'สงขลา')","['ถนนทีไมมีชือ, Tambon Khuan Kalong, Amphoe Khuan Kalong, Chang Wat Satun 91130, Thailand']","['36 Yontrakan Kamtorn Rd, Tambon Kamphaeng Phet, Amphoe Rattaphum, Chang Wat Songkhla 90180, Thailand']",46.0 km,41 mins
30,ควนกาหลง,"('ควนกาหลง', 'สตูล')",สะเดา,"('สะเดา', 'สงขลา')","['ถนนทีไมมีชือ, Tambon Khuan Kalong, Amphoe Khuan Kalong, Chang Wat Satun 91130, Thailand']","['JCQF+CFH, Kanjanavanich Rd, Tambon Sadao, Amphoe Sadao, Chang Wat Songkhla 90120, Thailand']",115 km,1 hour 47 mins
31,ควนกาหลง,"('ควนกาหลง', 'สตูล')",หาดใหญ่,"('หาดใหญ่', 'สงขลา')","['ถนนทีไมมีชือ, Tambon Khuan Kalong, Amphoe Khuan Kalong, Chang Wat Satun 91130, Thailand']","['2F24+RVF, Phet Kasem Rd, Tambon Hat Yai, Amphoe Hat Yai, Chang Wat Songkhla 90110, Thailand']",77.8 km,1 hour 14 mins
32,ควนกาหลง,"('ควนกาหลง', 'สตูล')",คลองหอยโข่ง,"('คลองหอยโข่ง', 'สงขลา')","['ถนนทีไมมีชือ, Tambon Khuan Kalong, Amphoe Khuan Kalong, Chang Wat Satun 91130, Thailand']","['V9XQ+F97, Khlong Hoi Khong, Khlong Hoi Khong District, Songkhla 90115, Thailand']",78.9 km,1 hour 13 mins
33,ควนกาหลง,"('ควนกาหลง', 'สตูล')",เมืองสตูล,"('เมืองสตูล', 'สตูล')","['ถนนทีไมมีชือ, Tambon Khuan Kalong, Amphoe Khuan Kalong, Chang Wat Satun 91130, Thailand']","['M32P+449, Khlong Khut, Mueang Satun District, Satun 91000, Thailand']",28.8 km,34 mins
34,ควนกาหลง,"('ควนกาหลง', 'สตูล')",ควนโดน,"('ควนโดน', 'สตูล')","['ถนนทีไมมีชือ, Tambon Khuan Kalong, Amphoe Khuan Kalong, Chang Wat Satun 91130, Thailand']","['Q3QG+4W8, Khuan Don, Khuan Don District, Satun 91160, Thailand']",12.1 km,14 mins
35,ควนกาหลง,"('ควนกาหลง', 'สตูล')",ท่าแพ,"('ท่าแพ', 'สตูล')","['ถนนทีไมมีชือ, Tambon Khuan Kalong, Amphoe Khuan Kalong, Chang Wat Satun 91130, Thailand']","['QXQC+W3V, Tha Phae, Tha Phae District, Satun 91150, Thailand']",18.2 km,22 mins
36,ควนกาหลง,"('ควนกาหลง', 'สตูล')",ป่าบอน,"('ป่าบอน', 'พัทลุง')","['ถนนทีไมมีชือ, Tambon Khuan Kalong, Amphoe Khuan Kalong, Chang Wat Satun 91130, Thailand']","['76 หมู่ 6 Phet Kasem Rd, Tambon Wang Mai, Amphoe Pa Bon, Chang Wat Phatthalung 93170, Thailand']",73.3 km,1 hour 13 mins
37,ท่าแพ,"('ท่าแพ', 'สตูล')",ละงู,"('ละงู', 'สตูล')","['QXQC+W3V, Tha Phae, Tha Phae District, Satun 91150, Thailand']","['VR73+H2C, La-ngu, La-ngu District, Satun 91110, Thailand']",23.3 km,24 mins
38,ท่าแพ,"('ท่าแพ', 'สตูล')",เมืองสตูล,"('เมืองสตูล', 'สตูล')","['QXQC+W3V, Tha Phae, Tha Phae District, Satun 91150, Thailand']","['M32P+449, Khlong Khut, Mueang Satun District, Satun 91000, Thailand']",23.4 km,28 mins
39,ท่าแพ,"('ท่าแพ', 'สตูล')",ควนโดน,"('ควนโดน', 'สตูล')","['QXQC+W3V, Tha Phae, Tha Phae District, Satun 91150, Thailand']","['Q3QG+4W8, Khuan Don, Khuan Don District, Satun 91160, Thailand']",20.9 km,23 mins
40,ท่าแพ,"('ท่าแพ', 'สตูล')",ควนกาหลง,"('ควนกาหลง', 'สตูล')","['QXQC+W3V, Tha Phae, Tha Phae District, Satun 91150, Thailand']","['ถนนทีไมมีชือ, Tambon Khuan Kalong, Amphoe Khuan Kalong, Chang Wat Satun 91130, Thailand']",18.2 km,22 mins
