,original,original_tuple,destination,destination_tuple,original address,destination address,distance,time
16,โนนสัง,"('โนนสัง', 'หนองบัวลำภู')",อุบลรัตน์,"('อุบลรัตน์', 'ขอนแก่น')","['บ้านพักนายอำเภอ, Tambon Non Sang, Amphoe Non Sang, Chang Wat Nong Bua Lam Phu 39140, Thailand']","['เลขที่ 255 บ้านท่าเรือ Tambon Khuean Ubolratana, Amphoe Ubolratana, Chang Wat Khon Kaen 40250, Thailand']",26.7 km,31 mins
17,โนนสัง,"('โนนสัง', 'หนองบัวลำภู')",ภูเวียง,"('ภูเวียง', 'ขอนแก่น')","['บ้านพักนายอำเภอ, Tambon Non Sang, Amphoe Non Sang, Chang Wat Nong Bua Lam Phu 39140, Thailand']","['ร้านกาแฟไดโนกาแฟภูเวียง หน้าอาคารที่ว่าการอำเภอภูเวียง ภูเวียง Amphoe Phu Wiang, Chang Wat Khon Kaen 40150, Thailand']",60.8 km,1 hour 9 mins
18,โนนสัง,"('โนนสัง', 'หนองบัวลำภู')",เขาสวนกวาง,"('เขาสวนกวาง', 'ขอนแก่น')","['บ้านพักนายอำเภอ, Tambon Non Sang, Amphoe Non Sang, Chang Wat Nong Bua Lam Phu 39140, Thailand']","['VV56+P87, Kham Muang, Khao Suan Kwang District, Khon Kaen 40280, Thailand']",57.7 km,1 hour 1 min
19,โนนสัง,"('โนนสัง', 'หนองบัวลำภู')",หนองนาคำ,"('หนองนาคำ', 'ขอนแก่น')","['บ้านพักนายอำเภอ, Tambon Non Sang, Amphoe Non Sang, Chang Wat Nong Bua Lam Phu 39140, Thailand']","['R82R+M4Q, Ban Khok, Nong Na Kham District, Khon Kaen 40150, Thailand']",43.4 km,54 mins
20,โนนสัง,"('โนนสัง', 'หนองบัวลำภู')",หนองวัวซอ,"('หนองวัวซอ', 'อุดรธานี')","['บ้านพักนายอำเภอ, Tambon Non Sang, Amphoe Non Sang, Chang Wat Nong Bua Lam Phu 39140, Thailand']","['5H6F+W48, Nong O, Nong Wua So District, Udon Thani 41220, Thailand']",37.4 km,41 mins
21,ศรีบุญเรือง,"('ศรีบุญเรือง', 'หนองบัวลำภู')",เมืองหนองบัวลำภู,"('เมืองหนองบัวลำภู', 'หนองบัวลำภู')","['X78H+9Q7, Mueang Mai, Si Bun Rueang District, Nong Bua Lam Phu 39180, Thailand']","['6C3V+JCP, 129 Annaloyo St, Tambon Nong Bua, Amphoe Mueang Nong Bua Lam Phu, Chang Wat Nong Bua Lam Phu 39000, Thailand']",32.8 km,33 mins
22,ศรีบุญเรือง,"('ศรีบุญเรือง', 'หนองบัวลำภู')",นากลาง,"('นากลาง', 'หนองบัวลำภู')","['X78H+9Q7, Mueang Mai, Si Bun Rueang District, Nong Bua Lam Phu 39180, Thailand']","['854Q+VGJ, Na Klang, Na Klang District, Nong Bua Lam Phu 39170, Thailand']",49.9 km,54 mins
23,ศรีบุญเรือง,"('ศรีบุญเรือง', 'หนองบัวลำภู')",โนนสัง,"('โนนสัง', 'หนองบัวลำภู')","['X78H+9Q7, Mueang Mai, Si Bun Rueang District, Nong Bua Lam Phu 39180, Thailand']","['บ้านพักนายอำเภอ, Tambon Non Sang, Amphoe Non Sang, Chang Wat Nong Bua Lam Phu 39140, Thailand']",42.6 km,49 mins
24,ศรีบุญเรือง,"('ศรีบุญเรือง', 'หนองบัวลำภู')",นาวัง,"('นาวัง', 'หนองบัวลำภู')","['X78H+9Q7, Mueang Mai, Si Bun Rueang District, Nong Bua Lam Phu 39180, Thailand']","['83FF+643, Na Lao, Na Wang District, Nong Bua Lam Phu 39170, Thailand']",62.4 km,1 hour 4 mins
25,ศรีบุญเรือง,"('ศรีบุญเรือง', 'หนองบัวลำภู')",ชุมแพ,"('ชุมแพ', 'ขอนแก่น')","['X78H+9Q7, Mueang Mai, Si Bun Rueang District, Nong Bua Lam Phu 39180, Thailand']","['หมู่ 1, อาคารที่ว่าการอำเภอชุมแพ, ถนนมะลิวัลย์, ตำบลชุมแพ อำเภอชุมแพ จังหวัดขอนแก่น, 40130 G3RX+G8W, Tambon Chum Phae, Amphoe Chum Phae, Chang Wat Khon Kaen 40130, Thailand']",55.4 km,58 mins
26,ศรีบุญเรือง,"('ศรีบุญเรือง', 'หนองบัวลำภู')",สีชมพู,"('สีชมพู', 'ขอนแก่น')","['X78H+9Q7, Mueang Mai, Si Bun Rueang District, Nong Bua Lam Phu 39180, Thailand']","['R52Q+253, Wang Phoem, Si Chomphu District, Khon Kaen 40220, Thailand']",24.7 km,27 mins
27,ศรีบุญเรือง,"('ศรีบุญเรือง', 'หนองบัวลำภู')",ภูเวียง,"('ภูเวียง', 'ขอนแก่น')","['X78H+9Q7, Mueang Mai, Si Bun Rueang District, Nong Bua Lam Phu 39180, Thailand']","['ร้านกาแฟไดโนกาแฟภูเวียง หน้าอาคารที่ว่าการอำเภอภูเวียง ภูเวียง Amphoe Phu Wiang, Chang Wat Khon Kaen 40150, Thailand']",42.0 km,41 mins
28,ศรีบุญเรือง,"('ศรีบุญเรือง', 'หนองบัวลำภู')",หนองนาคำ,"('หนองนาคำ', 'ขอนแก่น')","['X78H+9Q7, Mueang Mai, Si Bun Rueang District, Nong Bua Lam Phu 39180, Thailand']","['R82R+M4Q, Ban Khok, Nong Na Kham District, Khon Kaen 40150, Thailand']",24.7 km,26 mins
29,ศรีบุญเรือง,"('ศรีบุญเรือง', 'หนองบัวลำภู')",ภูกระดึง,"('ภูกระดึง', 'เลย')","['X78H+9Q7, Mueang Mai, Si Bun Rueang District, Nong Bua Lam Phu 39180, Thailand']","['VVMM+MV8, Phu Kradueng, Phu Kradueng District, Loei 42180, Thailand']",54.1 km,58 mins
30,ศรีบุญเรือง,"('ศรีบุญเรือง', 'หนองบัวลำภู')",ผาขาว,"('ผาขาว', 'เลย')","['X78H+9Q7, Mueang Mai, Si Bun Rueang District, Nong Bua Lam Phu 39180, Thailand']","['328G+QR8, Non Po Daeng, Pha Khao District, Loei 42240, Thailand']",36.1 km,48 mins
31,ศรีบุญเรือง,"('ศรีบุญเรือง', 'หนองบัวลำภู')",เอราวัณ,"('เอราวัณ', 'เลย')","['X78H+9Q7, Mueang Mai, Si Bun Rueang District, Nong Bua Lam Phu 39180, Thailand']","['8W5R+X23, Pha In Plaeng, Erawan District, Loei 42220, Thailand']",78.8 km,1 hour 19 mins
32,ศรีบุญเรือง,"('ศรีบุญเรือง', 'หนองบัวลำภู')",เวียงเก่า,"('เวียงเก่า', 'ขอนแก่น')","['X78H+9Q7, Mueang Mai, Si Bun Rueang District, Nong Bua Lam Phu 39180, Thailand']","['M7JV+RFV, Nai Mueang, Wiang Kao District, Khon Kaen 40150, Thailand']",52.4 km,53 mins
33,สุวรรณคูหา,"('สุวรรณคูหา', 'หนองบัวลำภู')",นากลาง,"('นากลาง', 'หนองบัวลำภู')","['H77H+5XW, Suwannakhuha, Suwannakhuha District, Nong Bua Lam Phu 39270, Thailand']","['854Q+VGJ, Na Klang, Na Klang District, Nong Bua Lam Phu 39170, Thailand']",40.7 km,54 mins
34,สุวรรณคูหา,"('สุวรรณคูหา', 'หนองบัวลำภู')",นาวัง,"('นาวัง', 'หนองบัวลำภู')","['H77H+5XW, Suwannakhuha, Suwannakhuha District, Nong Bua Lam Phu 39270, Thailand']","['83FF+643, Na Lao, Na Wang District, Nong Bua Lam Phu 39170, Thailand']",53.2 km,1 hour 4 mins
35,สุวรรณคูหา,"('สุวรรณคูหา', 'หนองบัวลำภู')",กุดจับ,"('กุดจับ', 'อุดรธานี')","['H77H+5XW, Suwannakhuha, Suwannakhuha District, Nong Bua Lam Phu 39270, Thailand']","['CHG8+5PW Kut Chap District Office, Tambon Mueang Phia, Amphoe Kut Chap, Chang Wat Udon Thani 41250, Thailand']",50.4 km,52 mins
36,สุวรรณคูหา,"('สุวรรณคูหา', 'หนองบัวลำภู')",บ้านผือ,"('บ้านผือ', 'อุดรธานี')","['H77H+5XW, Suwannakhuha, Suwannakhuha District, Nong Bua Lam Phu 39270, Thailand']","['MFQF+345, Ban Phue, Ban Phue District, Udon Thani 41160, Thailand']",31.2 km,43 mins
37,สุวรรณคูหา,"('สุวรรณคูหา', 'หนองบัวลำภู')",น้ำโสม,"('น้ำโสม', 'อุดรธานี')","['H77H+5XW, Suwannakhuha, Suwannakhuha District, Nong Bua Lam Phu 39270, Thailand']","['หมู่ 1, อาคารที่ว่าการอำเภอน้ำโสม ชั้นที่ 1, ถนนรวมรัฐ, ตำบลศรีสำราญ อำเภอน้ำโสม จังหวัดอุดรธานี, 41210 Tambon Si Samran, Amphoe Nam Som, Chang Wat Udon Thani 41210, Thailand']",32.4 km,42 mins
38,สุวรรณคูหา,"('สุวรรณคูหา', 'หนองบัวลำภู')",นาด้วง,"('นาด้วง', 'เลย')","['H77H+5XW, Suwannakhuha, Suwannakhuha District, Nong Bua Lam Phu 39270, Thailand']","['FXHC+P47, Na Duang, Na Duang District, Loei 42210, Thailand']",70.0 km,1 hour 31 mins
39,สุวรรณคูหา,"('สุวรรณคูหา', 'หนองบัวลำภู')",ปากชม,"('ปากชม', 'เลย')","['H77H+5XW, Suwannakhuha, Suwannakhuha District, Nong Bua Lam Phu 39270, Thailand']","['ที่ว่าการ 2VFP+3X7, Tambon Pak Chom, Amphoe Pak Chom, Chang Wat Loei 42150, Thailand']",99.6 km,1 hour 54 mins
40,นาวัง,"('นาวัง', 'หนองบัวลำภู')",นากลาง,"('นากลาง', 'หนองบัวลำภู')","['83FF+643, Na Lao, Na Wang District, Nong Bua Lam Phu 39170, Thailand']","['854Q+VGJ, Na Klang, Na Klang District, Nong Bua Lam Phu 39170, Thailand']",13.8 km,13 mins
41,นาวัง,"('นาวัง', 'หนองบัวลำภู')",ศรีบุญเรือง,"('ศรีบุญเรือง', 'หนองบัวลำภู')","['83FF+643, Na Lao, Na Wang District, Nong Bua Lam Phu 39170, Thailand']","['X78H+9Q7, Mueang Mai, Si Bun Rueang District, Nong Bua Lam Phu 39180, Thailand']",63.1 km,1 hour 5 mins
42,นาวัง,"('นาวัง', 'หนองบัวลำภู')",สุวรรณคูหา,"('สุวรรณคูหา', 'หนองบัวลำภู')","['83FF+643, Na Lao, Na Wang District, Nong Bua Lam Phu 39170, Thailand']","['H77H+5XW, Suwannakhuha, Suwannakhuha District, Nong Bua Lam Phu 39270, Thailand']",52.8 km,1 hour 5 mins
43,นาวัง,"('นาวัง', 'หนองบัวลำภู')",เอราวัณ,"('เอราวัณ', 'เลย')","['83FF+643, Na Lao, Na Wang District, Nong Bua Lam Phu 39170, Thailand']","['8W5R+X23, Pha In Plaeng, Erawan District, Loei 42220, Thailand']",16.9 km,17 mins
44,นาวัง,"('นาวัง', 'หนองบัวลำภู')",นาด้วง,"('นาด้วง', 'เลย')","['83FF+643, Na Lao, Na Wang District, Nong Bua Lam Phu 39170, Thailand']","['FXHC+P47, Na Duang, Na Duang District, Loei 42210, Thailand']",28.3 km,37 mins
