,original,original_tuple,destination,destination_tuple,original address,destination address,distance,time
15,กุดจับ,"('กุดจับ', 'อุดรธานี')",บ้านผือ,"('บ้านผือ', 'อุดรธานี')","['CHG8+5PW Kut Chap District Office, Tambon Mueang Phia, Amphoe Kut Chap, Chang Wat Udon Thani 41250, Thailand']","['MFQF+345, Ban Phue, Ban Phue District, Udon Thani 41160, Thailand']",39.7 km,41 mins
16,หนองวัวซอ,"('หนองวัวซอ', 'อุดรธานี')",เมืองหนองบัวลำภู,"('เมืองหนองบัวลำภู', 'หนองบัวลำภู')","['5H6F+W48, Nong O, Nong Wua So District, Udon Thani 41220, Thailand']","['6C3V+JCP, 129 Annaloyo St, Tambon Nong Bua, Amphoe Mueang Nong Bua Lam Phu, Chang Wat Nong Bua Lam Phu 39000, Thailand']",26.2 km,29 mins
17,หนองวัวซอ,"('หนองวัวซอ', 'อุดรธานี')",นากลาง,"('นากลาง', 'หนองบัวลำภู')","['5H6F+W48, Nong O, Nong Wua So District, Udon Thani 41220, Thailand']","['854Q+VGJ, Na Klang, Na Klang District, Nong Bua Lam Phu 39170, Thailand']",56.4 km,59 mins
18,หนองวัวซอ,"('หนองวัวซอ', 'อุดรธานี')",โนนสัง,"('โนนสัง', 'หนองบัวลำภู')","['5H6F+W48, Nong O, Nong Wua So District, Udon Thani 41220, Thailand']","['บ้านพักนายอำเภอ, Tambon Non Sang, Amphoe Non Sang, Chang Wat Nong Bua Lam Phu 39140, Thailand']",37.4 km,41 mins
19,หนองวัวซอ,"('หนองวัวซอ', 'อุดรธานี')",เขาสวนกวาง,"('เขาสวนกวาง', 'ขอนแก่น')","['5H6F+W48, Nong O, Nong Wua So District, Udon Thani 41220, Thailand']","['VV56+P87, Kham Muang, Khao Suan Kwang District, Khon Kaen 40280, Thailand']",85.8 km,1 hour 29 mins
20,หนองวัวซอ,"('หนองวัวซอ', 'อุดรธานี')",เมืองอุดรธานี,"('เมืองอุดรธานี', 'อุดรธานี')","['5H6F+W48, Nong O, Nong Wua So District, Udon Thani 41220, Thailand']","['CQ8P+4CX, Mukkha Montri, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand']",40.5 km,47 mins
21,หนองวัวซอ,"('หนองวัวซอ', 'อุดรธานี')",กุดจับ,"('กุดจับ', 'อุดรธานี')","['5H6F+W48, Nong O, Nong Wua So District, Udon Thani 41220, Thailand']","['CHG8+5PW Kut Chap District Office, Tambon Mueang Phia, Amphoe Kut Chap, Chang Wat Udon Thani 41250, Thailand']",38.0 km,43 mins
22,หนองวัวซอ,"('หนองวัวซอ', 'อุดรธานี')",โนนสะอาด,"('โนนสะอาด', 'อุดรธานี')","['5H6F+W48, Nong O, Nong Wua So District, Udon Thani 41220, Thailand']","['XVHV+FGH, Non Sa-at, Non Sa-at District, Udon Thani 41240, Thailand']",69.5 km,1 hour 17 mins
23,หนองวัวซอ,"('หนองวัวซอ', 'อุดรธานี')",หนองแสง,"('หนองแสง', 'อุดรธานี')","['5H6F+W48, Nong O, Nong Wua So District, Udon Thani 41220, Thailand']","['5Q9J+FQV, Thap Kung, Nong Saeng District, Udon Thani 41340, Thailand']",37.2 km,48 mins
24,กุมภวาปี,"('กุมภวาปี', 'อุดรธานี')",กระนวน,"('กระนวน', 'ขอนแก่น')","['4279+GF7, Kumphawapi, Kumphawapi District, Udon Thani 41110, Thailand']","['P34H+GGH, Nong Ko, Kranuan District, Khon Kaen 40170, Thailand']",60.1 km,55 mins
