Amper1,Amper2,Adjacent
"('วาปีปทุม', 'มหาสารคาม')","('เกษตรวิสัย', 'ร้อยเอ็ด')",1
"('วาปีปทุม', 'มหาสารคาม')","('ปทุมรัตต์', 'ร้อยเอ็ด')",1
"('วาปีปทุม', 'มหาสารคาม')","('ศรีสมเด็จ', 'ร้อยเอ็ด')",1
"('นาดูน', 'มหาสารคาม')","('นาเชือก', 'มหาสารคาม')",1
"('นาดูน', 'มหาสารคาม')","('พยัคฆภูมิพิสัย', 'มหาสารคาม')",1
"('นาดูน', 'มหาสารคาม')","('วาปีปทุม', 'มหาสารคาม')",1
"('นาดูน', 'มหาสารคาม')","('ยางสีสุราช', 'มหาสารคาม')",1
"('นาดูน', 'มหาสารคาม')","('ปทุมรัตต์', 'ร้อยเอ็ด')",1
"('ยางสีสุราช', 'มหาสารคาม')","('พุทไธสง', 'บุรีรัมย์')",1
"('ยางสีสุราช', 'มหาสารคาม')","('นาโพธิ์', 'บุรีรัมย์')",1
"('ยางสีสุราช', 'มหาสารคาม')","('นาเชือก', 'มหาสารคาม')",1
"('ยางสีสุราช', 'มหาสารคาม')","('พยัคฆภูมิพิสัย', 'มหาสารคาม')",1
"('ยางสีสุราช', 'มหาสารคาม')","('นาดูน', 'มหาสารคาม')",1
"('กุดรัง', 'มหาสารคาม')","('บ้านไผ่', 'ขอนแก่น')",1
"('กุดรัง', 'มหาสารคาม')","('เปือยน้อย', 'ขอนแก่น')",1
"('กุดรัง', 'มหาสารคาม')","('บ้านแฮด', 'ขอนแก่น')",1
"('กุดรัง', 'มหาสารคาม')","('โกสุมพิสัย', 'มหาสารคาม')",1
"('กุดรัง', 'มหาสารคาม')","('บรบือ', 'มหาสารคาม')",1
"('กุดรัง', 'มหาสารคาม')","('นาเชือก', 'มหาสารคาม')",1
"('ชื่นชม', 'มหาสารคาม')","('กระนวน', 'ขอนแก่น')",1
"('ชื่นชม', 'มหาสารคาม')","('ซำสูง', 'ขอนแก่น')",1
"('ชื่นชม', 'มหาสารคาม')","('ยางตลาด', 'กาฬสินธุ์')",1
"('ชื่นชม', 'มหาสารคาม')","('ห้วยเม็ก', 'กาฬสินธุ์')",1
"('ชื่นชม', 'มหาสารคาม')","('หนองกุงศรี', 'กาฬสินธุ์')",1
"('ชื่นชม', 'มหาสารคาม')","('เชียงยืน', 'มหาสารคาม')",1
