Amper1,Amper2,Adjacent
"('ภูเขียว', 'ชัยภูมิ')","('เมืองชัยภูมิ', 'ชัยภูมิ')",1
"('ภูเขียว', 'ชัยภูมิ')","('เกษตรสมบูรณ์', 'ชัยภูมิ')",1
"('ภูเขียว', 'ชัยภูมิ')","('บ้านแท่น', 'ชัยภูมิ')",1
"('ภูเขียว', 'ชัยภูมิ')","('ชุมแพ', 'ขอนแก่น')",1
"('ภูเขียว', 'ชัยภูมิ')","('แก้งคร้อ', 'ชัยภูมิ')",1
"('ภูเขียว', 'ชัยภูมิ')","('คอนสาร', 'ชัยภูมิ')",1
"('บ้านแท่น', 'ชัยภูมิ')","('ภูเขียว', 'ชัยภูมิ')",1
"('บ้านแท่น', 'ชัยภูมิ')","('หนองเรือ', 'ขอนแก่น')",1
"('บ้านแท่น', 'ชัยภูมิ')","('ชุมแพ', 'ขอนแก่น')",1
"('บ้านแท่น', 'ชัยภูมิ')","('มัญจาคีรี', 'ขอนแก่น')",1
"('บ้านแท่น', 'ชัยภูมิ')","('แก้งคร้อ', 'ชัยภูมิ')",1
"('ภักดีชุมพล', 'ชัยภูมิ')","('ลำสนธิ', 'ลพบุรี')",1
"('ภักดีชุมพล', 'ชัยภูมิ')","('เมืองเพชรบูรณ์', 'เพชรบูรณ์')",1
"('ภักดีชุมพล', 'ชัยภูมิ')","('วิเชียรบุรี', 'เพชรบูรณ์')",1
"('ภักดีชุมพล', 'ชัยภูมิ')","('หนองไผ่', 'เพชรบูรณ์')",1
"('ภักดีชุมพล', 'ชัยภูมิ')","('บึงสามพัน', 'เพชรบูรณ์')",1
"('ภักดีชุมพล', 'ชัยภูมิ')","('หนองบัวแดง', 'ชัยภูมิ')",1
"('ภักดีชุมพล', 'ชัยภูมิ')","('หนองบัวระเหว', 'ชัยภูมิ')",1
"('ภักดีชุมพล', 'ชัยภูมิ')","('เทพสถิต', 'ชัยภูมิ')",1
"('แก้งคร้อ', 'ชัยภูมิ')","('เมืองชัยภูมิ', 'ชัยภูมิ')",1
"('แก้งคร้อ', 'ชัยภูมิ')","('คอนสวรรค์', 'ชัยภูมิ')",1
"('แก้งคร้อ', 'ชัยภูมิ')","('เกษตรสมบูรณ์', 'ชัยภูมิ')",1
"('แก้งคร้อ', 'ชัยภูมิ')","('ภูเขียว', 'ชัยภูมิ')",1
"('แก้งคร้อ', 'ชัยภูมิ')","('บ้านแท่น', 'ชัยภูมิ')",1
"('แก้งคร้อ', 'ชัยภูมิ')","('มัญจาคีรี', 'ขอนแก่น')",1
"('แก้งคร้อ', 'ชัยภูมิ')","('โคกโพธิ์ไชย', 'ขอนแก่น')",1
"('คอนสาร', 'ชัยภูมิ')","('เมืองเพชรบูรณ์', 'เพชรบูรณ์')",1
"('คอนสาร', 'ชัยภูมิ')","('หล่มสัก', 'เพชรบูรณ์')",1
"('คอนสาร', 'ชัยภูมิ')","('น้ำหนาว', 'เพชรบูรณ์')",1
"('คอนสาร', 'ชัยภูมิ')","('เกษตรสมบูรณ์', 'ชัยภูมิ')",1
"('คอนสาร', 'ชัยภูมิ')","('หนองบัวแดง', 'ชัยภูมิ')",1
"('คอนสาร', 'ชัยภูมิ')","('ภูเขียว', 'ชัยภูมิ')",1
"('คอนสาร', 'ชัยภูมิ')","('ชุมแพ', 'ขอนแก่น')",1
"('คอนสาร', 'ชัยภูมิ')","('ภูผาม่าน', 'ขอนแก่น')",1
"('เนินสง่า', 'ชัยภูมิ')","('เมืองชัยภูมิ', 'ชัยภูมิ')",1
"('เนินสง่า', 'ชัยภูมิ')","('บ้านเขว้า', 'ชัยภูมิ')",1
"('เนินสง่า', 'ชัยภูมิ')","('จัตุรัส', 'ชัยภูมิ')",1
"('เนินสง่า', 'ชัยภูมิ')","('คง', 'นครราชสีมา')",1
"('เนินสง่า', 'ชัยภูมิ')","('บ้านเหลื่อม', 'นครราชสีมา')",1
"('เนินสง่า', 'ชัยภูมิ')","('พระทองคำ', 'นครราชสีมา')",1
"('ซับใหญ่', 'ชัยภูมิ')","('จัตุรัส', 'ชัยภูมิ')",1
"('ซับใหญ่', 'ชัยภูมิ')","('บำเหน็จณรงค์', 'ชัยภูมิ')",1
"('ซับใหญ่', 'ชัยภูมิ')","('หนองบัวระเหว', 'ชัยภูมิ')",1
"('ซับใหญ่', 'ชัยภูมิ')","('เทพสถิต', 'ชัยภูมิ')",1
