Amper1,Amper2,Adjacent
"('บ้านเหลื่อม', 'นครราชสีมา')","('เนินสง่า', 'ชัยภูมิ')",1
"('จักราช', 'นครราชสีมา')","('พิมาย', 'นครราชสีมา')",1
"('จักราช', 'นครราชสีมา')","('ห้วยแถลง', 'นครราชสีมา')",1
"('จักราช', 'นครราชสีมา')","('โชคชัย', 'นครราชสีมา')",1
"('จักราช', 'นครราชสีมา')","('โนนสูง', 'นครราชสีมา')",1
"('จักราช', 'นครราชสีมา')","('หนองหงส์', 'บุรีรัมย์')",1
"('จักราช', 'นครราชสีมา')","('หนองบุญมาก', 'นครราชสีมา')",1
"('จักราช', 'นครราชสีมา')","('เฉลิมพระเกียรติ', 'นครราชสีมา')",1
"('จักราช', 'นครราชสีมา')","('หนองกี่', 'บุรีรัมย์')",1
"('โชคชัย', 'นครราชสีมา')","('เมืองนครราชสีมา', 'นครราชสีมา')",1
"('โชคชัย', 'นครราชสีมา')","('ครบุรี', 'นครราชสีมา')",1
"('โชคชัย', 'นครราชสีมา')","('ปักธงชัย', 'นครราชสีมา')",1
"('โชคชัย', 'นครราชสีมา')","('จักราช', 'นครราชสีมา')",1
"('โชคชัย', 'นครราชสีมา')","('หนองบุญมาก', 'นครราชสีมา')",1
"('โชคชัย', 'นครราชสีมา')","('เฉลิมพระเกียรติ', 'นครราชสีมา')",1
"('ด่านขุนทด', 'นครราชสีมา')","('ลำสนธิ', 'ลพบุรี')",1
"('ด่านขุนทด', 'นครราชสีมา')","('มวกเหล็ก', 'สระบุรี')",1
"('ด่านขุนทด', 'นครราชสีมา')","('สูงเนิน', 'นครราชสีมา')",1
"('ด่านขุนทด', 'นครราชสีมา')","('จัตุรัส', 'ชัยภูมิ')",1
"('ด่านขุนทด', 'นครราชสีมา')","('บำเหน็จณรงค์', 'ชัยภูมิ')",1
"('ด่านขุนทด', 'นครราชสีมา')","('เทพสถิต', 'ชัยภูมิ')",1
"('ด่านขุนทด', 'นครราชสีมา')","('โนนไทย', 'นครราชสีมา')",1
"('ด่านขุนทด', 'นครราชสีมา')","('ขามทะเลสอ', 'นครราชสีมา')",1
"('ด่านขุนทด', 'นครราชสีมา')","('สีคิ้ว', 'นครราชสีมา')",1
"('ด่านขุนทด', 'นครราชสีมา')","('เทพารักษ์', 'นครราชสีมา')",1
"('ด่านขุนทด', 'นครราชสีมา')","('พระทองคำ', 'นครราชสีมา')",1
"('โนนไทย', 'นครราชสีมา')","('เมืองนครราชสีมา', 'นครราชสีมา')",1
"('โนนไทย', 'นครราชสีมา')","('ด่านขุนทด', 'นครราชสีมา')",1
"('โนนไทย', 'นครราชสีมา')","('โนนสูง', 'นครราชสีมา')",1
"('โนนไทย', 'นครราชสีมา')","('ขามสะแกแสง', 'นครราชสีมา')",1
"('โนนไทย', 'นครราชสีมา')","('ขามทะเลสอ', 'นครราชสีมา')",1
"('โนนไทย', 'นครราชสีมา')","('พระทองคำ', 'นครราชสีมา')",1
"('โนนสูง', 'นครราชสีมา')","('เมืองนครราชสีมา', 'นครราชสีมา')",1
"('โนนสูง', 'นครราชสีมา')","('พิมาย', 'นครราชสีมา')",1
"('โนนสูง', 'นครราชสีมา')","('คง', 'นครราชสีมา')",1
"('โนนสูง', 'นครราชสีมา')","('จักราช', 'นครราชสีมา')",1
"('โนนสูง', 'นครราชสีมา')","('โนนไทย', 'นครราชสีมา')",1
"('โนนสูง', 'นครราชสีมา')","('ขามสะแกแสง', 'นครราชสีมา')",1
"('โนนสูง', 'นครราชสีมา')","('เฉลิมพระเกียรติ', 'นครราชสีมา')",1
"('ขามสะแกแสง', 'นครราชสีมา')","('คง', 'นครราชสีมา')",1
"('ขามสะแกแสง', 'นครราชสีมา')","('โนนไทย', 'นครราชสีมา')",1
"('ขามสะแกแสง', 'นครราชสีมา')","('โนนสูง', 'นครราชสีมา')",1
"('ขามสะแกแสง', 'นครราชสีมา')","('พระทองคำ', 'นครราชสีมา')",1
"('บัวใหญ่', 'นครราชสีมา')","('พล', 'ขอนแก่น')",1
"('บัวใหญ่', 'นครราชสีมา')","('แวงน้อย', 'ขอนแก่น')",1
"('บัวใหญ่', 'นครราชสีมา')","('คง', 'นครราชสีมา')",1
"('บัวใหญ่', 'นครราชสีมา')","('บ้านเหลื่อม', 'นครราชสีมา')",1
"('บัวใหญ่', 'นครราชสีมา')","('แก้งสนามนาง', 'นครราชสีมา')",1
"('บัวใหญ่', 'นครราชสีมา')","('โนนแดง', 'นครราชสีมา')",1
"('บัวใหญ่', 'นครราชสีมา')","('บัวลาย', 'นครราชสีมา')",1
"('บัวใหญ่', 'นครราชสีมา')","('สีดา', 'นครราชสีมา')",1
"('ประทาย', 'นครราชสีมา')","('พิมาย', 'นครราชสีมา')",1
"('ประทาย', 'นครราชสีมา')","('ชุมพวง', 'นครราชสีมา')",1
"('ประทาย', 'นครราชสีมา')","('พล', 'ขอนแก่น')",1
"('ประทาย', 'นครราชสีมา')","('หนองสองห้อง', 'ขอนแก่น')",1
"('ประทาย', 'นครราชสีมา')","('โนนแดง', 'นครราชสีมา')",1
"('ประทาย', 'นครราชสีมา')","('เมืองยาง', 'นครราชสีมา')",1
"('ประทาย', 'นครราชสีมา')","('บัวลาย', 'นครราชสีมา')",1
"('ประทาย', 'นครราชสีมา')","('สีดา', 'นครราชสีมา')",1
"('ประทาย', 'นครราชสีมา')","('บ้านใหม่ไชยพจน์', 'บุรีรัมย์')",1
"('ขามทะเลสอ', 'นครราชสีมา')","('เมืองนครราชสีมา', 'นครราชสีมา')",1
"('ขามทะเลสอ', 'นครราชสีมา')","('สูงเนิน', 'นครราชสีมา')",1
"('ขามทะเลสอ', 'นครราชสีมา')","('ด่านขุนทด', 'นครราชสีมา')",1
"('ขามทะเลสอ', 'นครราชสีมา')","('โนนไทย', 'นครราชสีมา')",1
"('สีคิ้ว', 'นครราชสีมา')","('ลำสนธิ', 'ลพบุรี')",1
"('สีคิ้ว', 'นครราชสีมา')","('มวกเหล็ก', 'สระบุรี')",1
"('สีคิ้ว', 'นครราชสีมา')","('ปักธงชัย', 'นครราชสีมา')",1
"('สีคิ้ว', 'นครราชสีมา')","('สูงเนิน', 'นครราชสีมา')",1
"('สีคิ้ว', 'นครราชสีมา')","('ด่านขุนทด', 'นครราชสีมา')",1
"('สีคิ้ว', 'นครราชสีมา')","('ปากช่อง', 'นครราชสีมา')",1
"('ปากช่อง', 'นครราชสีมา')","('แก่งคอย', 'สระบุรี')",1
"('ปากช่อง', 'นครราชสีมา')","('มวกเหล็ก', 'สระบุรี')",1
"('ปากช่อง', 'นครราชสีมา')","('วังม่วง', 'สระบุรี')",1
"('ปากช่อง', 'นครราชสีมา')","('เมืองนครนายก', 'นครนายก')",1
"('ปากช่อง', 'นครราชสีมา')","('ปากพลี', 'นครนายก')",1
"('ปากช่อง', 'นครราชสีมา')","('ประจันตคาม', 'ปราจีนบุรี')",1
"('ปากช่อง', 'นครราชสีมา')","('นาดี', 'ปราจีนบุรี')",1
