Amper1,Amper2,Adjacent
"('อากาศอำนวย', 'สกลนคร')","('พรรณานิคม', 'สกลนคร')",1
"('อากาศอำนวย', 'สกลนคร')","('พังโคน', 'สกลนคร')",1
"('อากาศอำนวย', 'สกลนคร')","('วานรนิวาส', 'สกลนคร')",1
"('อากาศอำนวย', 'สกลนคร')","('คำตากล้า', 'สกลนคร')",1
"('อากาศอำนวย', 'สกลนคร')","('ศรีสงคราม', 'นครพนม')",1
"('อากาศอำนวย', 'สกลนคร')","('นาหว้า', 'นครพนม')",1
"('อากาศอำนวย', 'สกลนคร')","('นาทม', 'นครพนม')",1
"('สว่างแดนดิน', 'สกลนคร')","('หนองหาน', 'อุดรธานี')",1
"('สว่างแดนดิน', 'สกลนคร')","('ทุ่งฝน', 'อุดรธานี')",1
"('สว่างแดนดิน', 'สกลนคร')","('ไชยวาน', 'อุดรธานี')",1
"('สว่างแดนดิน', 'สกลนคร')","('บ้านดุง', 'อุดรธานี')",1
"('สว่างแดนดิน', 'สกลนคร')","('พังโคน', 'สกลนคร')",1
"('สว่างแดนดิน', 'สกลนคร')","('วาริชภูมิ', 'สกลนคร')",1
"('สว่างแดนดิน', 'สกลนคร')","('วานรนิวาส', 'สกลนคร')",1
"('สว่างแดนดิน', 'สกลนคร')","('ส่องดาว', 'สกลนคร')",1
"('สว่างแดนดิน', 'สกลนคร')","('เจริญศิลป์', 'สกลนคร')",1
"('ส่องดาว', 'สกลนคร')","('ไชยวาน', 'อุดรธานี')",1
"('ส่องดาว', 'สกลนคร')","('วังสามหมอ', 'อุดรธานี')",1
"('ส่องดาว', 'สกลนคร')","('วาริชภูมิ', 'สกลนคร')",1
"('ส่องดาว', 'สกลนคร')","('สว่างแดนดิน', 'สกลนคร')",1
"('เต่างอย', 'สกลนคร')","('นาคู', 'กาฬสินธุ์')",1
"('เต่างอย', 'สกลนคร')","('เมืองสกลนคร', 'สกลนคร')",1
"('เต่างอย', 'สกลนคร')","('โคกศรีสุพรรณ', 'สกลนคร')",1
"('เต่างอย', 'สกลนคร')","('ภูพาน', 'สกลนคร')",1
"('เต่างอย', 'สกลนคร')","('นาแก', 'นครพนม')",1
"('เต่างอย', 'สกลนคร')","('ดงหลวง', 'มุกดาหาร')",1
"('โคกศรีสุพรรณ', 'สกลนคร')","('เมืองสกลนคร', 'สกลนคร')",1
"('โคกศรีสุพรรณ', 'สกลนคร')","('เต่างอย', 'สกลนคร')",1
"('โคกศรีสุพรรณ', 'สกลนคร')","('โพนนาแก้ว', 'สกลนคร')",1
"('โคกศรีสุพรรณ', 'สกลนคร')","('ปลาปาก', 'นครพนม')",1
"('โคกศรีสุพรรณ', 'สกลนคร')","('นาแก', 'นครพนม')",1
"('โคกศรีสุพรรณ', 'สกลนคร')","('วังยาง', 'นครพนม')",1
"('เจริญศิลป์', 'สกลนคร')","('บ้านดุง', 'อุดรธานี')",1
"('เจริญศิลป์', 'สกลนคร')","('วานรนิวาส', 'สกลนคร')",1
"('เจริญศิลป์', 'สกลนคร')","('บ้านม่วง', 'สกลนคร')",1
"('เจริญศิลป์', 'สกลนคร')","('สว่างแดนดิน', 'สกลนคร')",1
"('โพนนาแก้ว', 'สกลนคร')","('เมืองสกลนคร', 'สกลนคร')",1
"('โพนนาแก้ว', 'สกลนคร')","('กุสุมาลย์', 'สกลนคร')",1
"('โพนนาแก้ว', 'สกลนคร')","('โคกศรีสุพรรณ', 'สกลนคร')",1
"('โพนนาแก้ว', 'สกลนคร')","('เมืองนครพนม', 'นครพนม')",1
"('โพนนาแก้ว', 'สกลนคร')","('ปลาปาก', 'นครพนม')",1
"('โพนนาแก้ว', 'สกลนคร')","('วังยาง', 'นครพนม')",1
"('ภูพาน', 'สกลนคร')","('คำม่วง', 'กาฬสินธุ์')",1
"('ภูพาน', 'สกลนคร')","('สมเด็จ', 'กาฬสินธุ์')",1
"('ภูพาน', 'สกลนคร')","('ห้วยผึ้ง', 'กาฬสินธุ์')",1
"('ภูพาน', 'สกลนคร')","('นาคู', 'กาฬสินธุ์')",1
"('ภูพาน', 'สกลนคร')","('เมืองสกลนคร', 'สกลนคร')",1
"('ภูพาน', 'สกลนคร')","('กุดบาก', 'สกลนคร')",1
"('ภูพาน', 'สกลนคร')","('เต่างอย', 'สกลนคร')",1
"('ภูพาน', 'สกลนคร')","('ดงหลวง', 'มุกดาหาร')",1
