Amper1,Amper2,Adjacent
"('ปราสาท', 'สุรินทร์')","('กาบเชิง', 'สุรินทร์')",1
"('ปราสาท', 'สุรินทร์')","('สังขะ', 'สุรินทร์')",1
"('ปราสาท', 'สุรินทร์')","('ลำดวน', 'สุรินทร์')",1
"('กาบเชิง', 'สุรินทร์')","('พนมดงรัก', 'สุรินทร์')",1
"('กาบเชิง', 'สุรินทร์')","('ปราสาท', 'สุรินทร์')",1
"('กาบเชิง', 'สุรินทร์')","('สังขะ', 'สุรินทร์')",1
"('รัตนบุรี', 'สุรินทร์')","('โนนนารายณ์', 'สุรินทร์')",1
"('รัตนบุรี', 'สุรินทร์')","('เมืองจันทร์', 'ศรีสะเกษ')",1
"('รัตนบุรี', 'สุรินทร์')","('โพธิ์ศรีสุวรรณ', 'ศรีสะเกษ')",1
"('รัตนบุรี', 'สุรินทร์')","('ศิลาลาด', 'ศรีสะเกษ')",1
"('รัตนบุรี', 'สุรินทร์')","('สุวรรณภูมิ', 'ร้อยเอ็ด')",1
"('รัตนบุรี', 'สุรินทร์')","('ท่าตูม', 'สุรินทร์')",1
"('รัตนบุรี', 'สุรินทร์')","('สนม', 'สุรินทร์')",1
"('รัตนบุรี', 'สุรินทร์')","('ราษีไศล', 'ศรีสะเกษ')",1
"('รัตนบุรี', 'สุรินทร์')","('บึงบูรพ์', 'ศรีสะเกษ')",1
"('รัตนบุรี', 'สุรินทร์')","('โพนทราย', 'ร้อยเอ็ด')",1
"('สนม', 'สุรินทร์')","('สำโรงทาบ', 'สุรินทร์')",1
"('สนม', 'สุรินทร์')","('โนนนารายณ์', 'สุรินทร์')",1
"('สนม', 'สุรินทร์')","('ท่าตูม', 'สุรินทร์')",1
"('สนม', 'สุรินทร์')","('จอมพระ', 'สุรินทร์')",1
"('สนม', 'สุรินทร์')","('รัตนบุรี', 'สุรินทร์')",1
"('สนม', 'สุรินทร์')","('ศีขรภูมิ', 'สุรินทร์')",1
"('ศีขรภูมิ', 'สุรินทร์')","('สำโรงทาบ', 'สุรินทร์')",1
"('ศีขรภูมิ', 'สุรินทร์')","('ศรีณรงค์', 'สุรินทร์')",1
"('ศีขรภูมิ', 'สุรินทร์')","('เขวาสินรินทร์', 'สุรินทร์')",1
"('ศีขรภูมิ', 'สุรินทร์')","('โนนนารายณ์', 'สุรินทร์')",1
"('ศีขรภูมิ', 'สุรินทร์')","('เมืองสุรินทร์', 'สุรินทร์')",1
"('ศีขรภูมิ', 'สุรินทร์')","('ท่าตูม', 'สุรินทร์')",1
"('ศีขรภูมิ', 'สุรินทร์')","('จอมพระ', 'สุรินทร์')",1
"('ศีขรภูมิ', 'สุรินทร์')","('สนม', 'สุรินทร์')",1
"('ศีขรภูมิ', 'สุรินทร์')","('สังขะ', 'สุรินทร์')",1
"('ศีขรภูมิ', 'สุรินทร์')","('ลำดวน', 'สุรินทร์')",1
"('ศีขรภูมิ', 'สุรินทร์')","('ปรางค์กู่', 'ศรีสะเกษ')",1
"('สังขะ', 'สุรินทร์')","('บัวเชด', 'สุรินทร์')",1
"('สังขะ', 'สุรินทร์')","('ศรีณรงค์', 'สุรินทร์')",1
"('สังขะ', 'สุรินทร์')","('ภูสิงห์', 'ศรีสะเกษ')",1
"('สังขะ', 'สุรินทร์')","('ปราสาท', 'สุรินทร์')",1
"('สังขะ', 'สุรินทร์')","('กาบเชิง', 'สุรินทร์')",1
"('สังขะ', 'สุรินทร์')","('ศีขรภูมิ', 'สุรินทร์')",1
"('สังขะ', 'สุรินทร์')","('ลำดวน', 'สุรินทร์')",1
"('สังขะ', 'สุรินทร์')","('ขุขันธ์', 'ศรีสะเกษ')",1
"('สังขะ', 'สุรินทร์')","('ปรางค์กู่', 'ศรีสะเกษ')",1
"('ลำดวน', 'สุรินทร์')","('ศรีณรงค์', 'สุรินทร์')",1
"('ลำดวน', 'สุรินทร์')","('เมืองสุรินทร์', 'สุรินทร์')",1
"('ลำดวน', 'สุรินทร์')","('ปราสาท', 'สุรินทร์')",1
"('ลำดวน', 'สุรินทร์')","('ศีขรภูมิ', 'สุรินทร์')",1
"('ลำดวน', 'สุรินทร์')","('สังขะ', 'สุรินทร์')",1
