Amper1,Amper2,Adjacent
"('สุวรรณภูมิ', 'ร้อยเอ็ด')","('รัตนบุรี', 'สุรินทร์')",1
"('สุวรรณภูมิ', 'ร้อยเอ็ด')","('เกษตรวิสัย', 'ร้อยเอ็ด')",1
"('สุวรรณภูมิ', 'ร้อยเอ็ด')","('เมืองสรวง', 'ร้อยเอ็ด')",1
"('สุวรรณภูมิ', 'ร้อยเอ็ด')","('โพนทราย', 'ร้อยเอ็ด')",1
"('สุวรรณภูมิ', 'ร้อยเอ็ด')","('หนองฮี', 'ร้อยเอ็ด')",1
"('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')","('เมืองมหาสารคาม', 'มหาสารคาม')",1
"('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')","('จตุรพักตรพิมาน', 'ร้อยเอ็ด')",1
"('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')","('ธวัชบุรี', 'ร้อยเอ็ด')",1
"('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')","('ฆ้องชัย', 'กาฬสินธุ์')",1
"('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')","('แกดำ', 'มหาสารคาม')",1
"('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')","('วาปีปทุม', 'มหาสารคาม')",1
"('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')","('เมืองสรวง', 'ร้อยเอ็ด')",1
"('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')","('อาจสามารถ', 'ร้อยเอ็ด')",1
"('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')","('ศรีสมเด็จ', 'ร้อยเอ็ด')",1
"('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')","('จังหาร', 'ร้อยเอ็ด')",1
"('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')","('เชียงขวัญ', 'ร้อยเอ็ด')",1
"('เกษตรวิสัย', 'ร้อยเอ็ด')","('จตุรพักตรพิมาน', 'ร้อยเอ็ด')",1
"('เกษตรวิสัย', 'ร้อยเอ็ด')","('สุวรรณภูมิ', 'ร้อยเอ็ด')",1
"('เกษตรวิสัย', 'ร้อยเอ็ด')","('ชุมพลบุรี', 'สุรินทร์')",1
"('เกษตรวิสัย', 'ร้อยเอ็ด')","('ท่าตูม', 'สุรินทร์')",1
"('เกษตรวิสัย', 'ร้อยเอ็ด')","('พยัคฆภูมิพิสัย', 'มหาสารคาม')",1
"('เกษตรวิสัย', 'ร้อยเอ็ด')","('วาปีปทุม', 'มหาสารคาม')",1
"('เกษตรวิสัย', 'ร้อยเอ็ด')","('ปทุมรัตต์', 'ร้อยเอ็ด')",1
"('เกษตรวิสัย', 'ร้อยเอ็ด')","('เมืองสรวง', 'ร้อยเอ็ด')",1
"('ปทุมรัตต์', 'ร้อยเอ็ด')","('จตุรพักตรพิมาน', 'ร้อยเอ็ด')",1
"('ปทุมรัตต์', 'ร้อยเอ็ด')","('พยัคฆภูมิพิสัย', 'มหาสารคาม')",1
"('ปทุมรัตต์', 'ร้อยเอ็ด')","('วาปีปทุม', 'มหาสารคาม')",1
"('ปทุมรัตต์', 'ร้อยเอ็ด')","('นาดูน', 'มหาสารคาม')",1
"('ปทุมรัตต์', 'ร้อยเอ็ด')","('เกษตรวิสัย', 'ร้อยเอ็ด')",1
"('เมืองสรวง', 'ร้อยเอ็ด')","('จตุรพักตรพิมาน', 'ร้อยเอ็ด')",1
"('เมืองสรวง', 'ร้อยเอ็ด')","('สุวรรณภูมิ', 'ร้อยเอ็ด')",1
"('เมืองสรวง', 'ร้อยเอ็ด')","('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')",1
"('เมืองสรวง', 'ร้อยเอ็ด')","('เกษตรวิสัย', 'ร้อยเอ็ด')",1
"('เมืองสรวง', 'ร้อยเอ็ด')","('อาจสามารถ', 'ร้อยเอ็ด')",1
"('โพนทราย', 'ร้อยเอ็ด')","('ศิลาลาด', 'ศรีสะเกษ')",1
"('โพนทราย', 'ร้อยเอ็ด')","('สุวรรณภูมิ', 'ร้อยเอ็ด')",1
"('โพนทราย', 'ร้อยเอ็ด')","('ท่าตูม', 'สุรินทร์')",1
"('โพนทราย', 'ร้อยเอ็ด')","('รัตนบุรี', 'สุรินทร์')",1
"('โพนทราย', 'ร้อยเอ็ด')","('ราษีไศล', 'ศรีสะเกษ')",1
"('โพนทราย', 'ร้อยเอ็ด')","('หนองฮี', 'ร้อยเอ็ด')",1
"('อาจสามารถ', 'ร้อยเอ็ด')","('จตุรพักตรพิมาน', 'ร้อยเอ็ด')",1
"('อาจสามารถ', 'ร้อยเอ็ด')","('ธวัชบุรี', 'ร้อยเอ็ด')",1
"('อาจสามารถ', 'ร้อยเอ็ด')","('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')",1
"('อาจสามารถ', 'ร้อยเอ็ด')","('เมืองสรวง', 'ร้อยเอ็ด')",1
"('เมยวดี', 'ร้อยเอ็ด')","('โพนทอง', 'ร้อยเอ็ด')",1
"('เมยวดี', 'ร้อยเอ็ด')","('หนองพอก', 'ร้อยเอ็ด')",1
"('เมยวดี', 'ร้อยเอ็ด')","('กุฉินารายณ์', 'กาฬสินธุ์')",1
"('เมยวดี', 'ร้อยเอ็ด')","('หนองสูง', 'มุกดาหาร')",1
"('ศรีสมเด็จ', 'ร้อยเอ็ด')","('เมืองมหาสารคาม', 'มหาสารคาม')",1
"('ศรีสมเด็จ', 'ร้อยเอ็ด')","('จตุรพักตรพิมาน', 'ร้อยเอ็ด')",1
"('ศรีสมเด็จ', 'ร้อยเอ็ด')","('แกดำ', 'มหาสารคาม')",1
"('ศรีสมเด็จ', 'ร้อยเอ็ด')","('วาปีปทุม', 'มหาสารคาม')",1
"('ศรีสมเด็จ', 'ร้อยเอ็ด')","('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')",1
"('ศรีสมเด็จ', 'ร้อยเอ็ด')","('จังหาร', 'ร้อยเอ็ด')",1
"('จังหาร', 'ร้อยเอ็ด')","('เมืองมหาสารคาม', 'มหาสารคาม')",1
"('จังหาร', 'ร้อยเอ็ด')","('ธวัชบุรี', 'ร้อยเอ็ด')",1
"('จังหาร', 'ร้อยเอ็ด')","('โพธิ์ชัย', 'ร้อยเอ็ด')",1
"('จังหาร', 'ร้อยเอ็ด')","('ฆ้องชัย', 'กาฬสินธุ์')",1
"('จังหาร', 'ร้อยเอ็ด')","('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')",1
"('จังหาร', 'ร้อยเอ็ด')","('ศรีสมเด็จ', 'ร้อยเอ็ด')",1
"('จังหาร', 'ร้อยเอ็ด')","('เชียงขวัญ', 'ร้อยเอ็ด')",1
"('จังหาร', 'ร้อยเอ็ด')","('กมลาไสย', 'กาฬสินธุ์')",1
"('จังหาร', 'ร้อยเอ็ด')","('ร่องคำ', 'กาฬสินธุ์')",1
