Amper1,Amper2,Adjacent
"('สมเด็จ', 'กาฬสินธุ์')","('กุดบาก', 'สกลนคร')",1
"('สมเด็จ', 'กาฬสินธุ์')","('ภูพาน', 'สกลนคร')",1
"('สมเด็จ', 'กาฬสินธุ์')","('เมืองกาฬสินธุ์', 'กาฬสินธุ์')",1
"('สมเด็จ', 'กาฬสินธุ์')","('นามน', 'กาฬสินธุ์')",1
"('ห้วยผึ้ง', 'กาฬสินธุ์')","('กุฉินารายณ์', 'กาฬสินธุ์')",1
"('ห้วยผึ้ง', 'กาฬสินธุ์')","('สมเด็จ', 'กาฬสินธุ์')",1
"('ห้วยผึ้ง', 'กาฬสินธุ์')","('นาคู', 'กาฬสินธุ์')",1
"('ห้วยผึ้ง', 'กาฬสินธุ์')","('ภูพาน', 'สกลนคร')",1
"('ห้วยผึ้ง', 'กาฬสินธุ์')","('นามน', 'กาฬสินธุ์')",1
"('สามชัย', 'กาฬสินธุ์')","('วังสามหมอ', 'อุดรธานี')",1
"('สามชัย', 'กาฬสินธุ์')","('สหัสขันธ์', 'กาฬสินธุ์')",1
"('สามชัย', 'กาฬสินธุ์')","('คำม่วง', 'กาฬสินธุ์')",1
"('สามชัย', 'กาฬสินธุ์')","('ท่าคันโท', 'กาฬสินธุ์')",1
"('สามชัย', 'กาฬสินธุ์')","('หนองกุงศรี', 'กาฬสินธุ์')",1
"('นาคู', 'กาฬสินธุ์')","('กุฉินารายณ์', 'กาฬสินธุ์')",1
"('นาคู', 'กาฬสินธุ์')","('เขาวง', 'กาฬสินธุ์')",1
"('นาคู', 'กาฬสินธุ์')","('ห้วยผึ้ง', 'กาฬสินธุ์')",1
"('นาคู', 'กาฬสินธุ์')","('เต่างอย', 'สกลนคร')",1
"('นาคู', 'กาฬสินธุ์')","('ภูพาน', 'สกลนคร')",1
"('นาคู', 'กาฬสินธุ์')","('ดงหลวง', 'มุกดาหาร')",1
"('ดอนจาน', 'กาฬสินธุ์')","('โพธิ์ชัย', 'ร้อยเอ็ด')",1
"('ดอนจาน', 'กาฬสินธุ์')","('กุฉินารายณ์', 'กาฬสินธุ์')",1
"('ดอนจาน', 'กาฬสินธุ์')","('เมืองกาฬสินธุ์', 'กาฬสินธุ์')",1
"('ดอนจาน', 'กาฬสินธุ์')","('นามน', 'กาฬสินธุ์')",1
"('ดอนจาน', 'กาฬสินธุ์')","('กมลาไสย', 'กาฬสินธุ์')",1
"('ดอนจาน', 'กาฬสินธุ์')","('ร่องคำ', 'กาฬสินธุ์')",1
"('ฆ้องชัย', 'กาฬสินธุ์')","('เมืองมหาสารคาม', 'มหาสารคาม')",1
"('ฆ้องชัย', 'กาฬสินธุ์')","('ยางตลาด', 'กาฬสินธุ์')",1
"('ฆ้องชัย', 'กาฬสินธุ์')","('กันทรวิชัย', 'มหาสารคาม')",1
"('ฆ้องชัย', 'กาฬสินธุ์')","('เมืองร้อยเอ็ด', 'ร้อยเอ็ด')",1
"('ฆ้องชัย', 'กาฬสินธุ์')","('จังหาร', 'ร้อยเอ็ด')",1
"('ฆ้องชัย', 'กาฬสินธุ์')","('เมืองกาฬสินธุ์', 'กาฬสินธุ์')",1
"('ฆ้องชัย', 'กาฬสินธุ์')","('กมลาไสย', 'กาฬสินธุ์')",1
"('เมืองกาฬสินธุ์', 'กาฬสินธุ์')","('โพธิ์ชัย', 'ร้อยเอ็ด')",1
"('เมืองกาฬสินธุ์', 'กาฬสินธุ์')","('ยางตลาด', 'กาฬสินธุ์')",1
"('เมืองกาฬสินธุ์', 'กาฬสินธุ์')","('สหัสขันธ์', 'กาฬสินธุ์')",1
"('เมืองกาฬสินธุ์', 'กาฬสินธุ์')","('หนองกุงศรี', 'กาฬสินธุ์')",1
"('เมืองกาฬสินธุ์', 'กาฬสินธุ์')","('สมเด็จ', 'กาฬสินธุ์')",1
"('เมืองกาฬสินธุ์', 'กาฬสินธุ์')","('ดอนจาน', 'กาฬสินธุ์')",1
"('เมืองกาฬสินธุ์', 'กาฬสินธุ์')","('ฆ้องชัย', 'กาฬสินธุ์')",1
"('เมืองกาฬสินธุ์', 'กาฬสินธุ์')","('นามน', 'กาฬสินธุ์')",1
"('เมืองกาฬสินธุ์', 'กาฬสินธุ์')","('กมลาไสย', 'กาฬสินธุ์')",1
"('เมืองกาฬสินธุ์', 'กาฬสินธุ์')","('ร่องคำ', 'กาฬสินธุ์')",1
"('นามน', 'กาฬสินธุ์')","('โพธิ์ชัย', 'ร้อยเอ็ด')",1
"('นามน', 'กาฬสินธุ์')","('กุฉินารายณ์', 'กาฬสินธุ์')",1
"('นามน', 'กาฬสินธุ์')","('สหัสขันธ์', 'กาฬสินธุ์')",1
"('นามน', 'กาฬสินธุ์')","('สมเด็จ', 'กาฬสินธุ์')",1
"('นามน', 'กาฬสินธุ์')","('ห้วยผึ้ง', 'กาฬสินธุ์')",1
"('นามน', 'กาฬสินธุ์')","('ดอนจาน', 'กาฬสินธุ์')",1
"('นามน', 'กาฬสินธุ์')","('เมืองกาฬสินธุ์', 'กาฬสินธุ์')",1
"('กมลาไสย', 'กาฬสินธุ์')","('เมืองมหาสารคาม', 'มหาสารคาม')",1
"('กมลาไสย', 'กาฬสินธุ์')","('โพธิ์ชัย', 'ร้อยเอ็ด')",1
"('กมลาไสย', 'กาฬสินธุ์')","('ยางตลาด', 'กาฬสินธุ์')",1
"('กมลาไสย', 'กาฬสินธุ์')","('ดอนจาน', 'กาฬสินธุ์')",1
"('กมลาไสย', 'กาฬสินธุ์')","('ฆ้องชัย', 'กาฬสินธุ์')",1
"('กมลาไสย', 'กาฬสินธุ์')","('จังหาร', 'ร้อยเอ็ด')",1
"('กมลาไสย', 'กาฬสินธุ์')","('เชียงขวัญ', 'ร้อยเอ็ด')",1
"('กมลาไสย', 'กาฬสินธุ์')","('เมืองกาฬสินธุ์', 'กาฬสินธุ์')",1
"('กมลาไสย', 'กาฬสินธุ์')","('ร่องคำ', 'กาฬสินธุ์')",1
"('ร่องคำ', 'กาฬสินธุ์')","('โพธิ์ชัย', 'ร้อยเอ็ด')",1
"('ร่องคำ', 'กาฬสินธุ์')","('ดอนจาน', 'กาฬสินธุ์')",1
"('ร่องคำ', 'กาฬสินธุ์')","('จังหาร', 'ร้อยเอ็ด')",1
"('ร่องคำ', 'กาฬสินธุ์')","('เชียงขวัญ', 'ร้อยเอ็ด')",1
"('ร่องคำ', 'กาฬสินธุ์')","('เมืองกาฬสินธุ์', 'กาฬสินธุ์')",1
"('ร่องคำ', 'กาฬสินธุ์')","('กมลาไสย', 'กาฬสินธุ์')",1
