Amper1,Amper2,Adjacent
"('เถิน', 'ลำปาง')","('ศรีสำโรง', 'สุโขทัย')",1
"('เถิน', 'ลำปาง')","('วังชิ้น', 'แพร่')",1
"('เถิน', 'ลำปาง')","('ลี้', 'ลำพูน')",1
"('เถิน', 'ลำปาง')","('ทุ่งหัวช้าง', 'ลำพูน')",1
"('เถิน', 'ลำปาง')","('แม่พริก', 'ลำปาง')",1
"('เถิน', 'ลำปาง')","('สบปราบ', 'ลำปาง')",1
"('เถิน', 'ลำปาง')","('เสริมงาม', 'ลำปาง')",1
"('เถิน', 'ลำปาง')","('เมืองตาก', 'ตาก')",1
"('เถิน', 'ลำปาง')","('บ้านตาก', 'ตาก')",1
"('เถิน', 'ลำปาง')","('สามเงา', 'ตาก')",1
