Amper1,Amper2,Adjacent
"('ตระการพืชผล', 'อุบลราชธานี')","('เหล่าเสือโก้ก', 'อุบลราชธานี')",1
"('ตระการพืชผล', 'อุบลราชธานี')","('ปทุมราชวงศา', 'อำนาจเจริญ')",1
"('ตระการพืชผล', 'อุบลราชธานี')","('พนา', 'อำนาจเจริญ')",1
"('กุดข้าวปุ้น', 'อุบลราชธานี')","('เขมราฐ', 'อุบลราชธานี')",1
"('กุดข้าวปุ้น', 'อุบลราชธานี')","('ตระการพืชผล', 'อุบลราชธานี')",1
"('กุดข้าวปุ้น', 'อุบลราชธานี')","('โพธิ์ไทร', 'อุบลราชธานี')",1
"('กุดข้าวปุ้น', 'อุบลราชธานี')","('นาตาล', 'อุบลราชธานี')",1
"('กุดข้าวปุ้น', 'อุบลราชธานี')","('ปทุมราชวงศา', 'อำนาจเจริญ')",1
"('กุดข้าวปุ้น', 'อุบลราชธานี')","('พนา', 'อำนาจเจริญ')",1
"('ม่วงสามสิบ', 'อุบลราชธานี')","('เมืองอุบลราชธานี', 'อุบลราชธานี')",1
"('ม่วงสามสิบ', 'อุบลราชธานี')","('เขื่องใน', 'อุบลราชธานี')",1
"('ม่วงสามสิบ', 'อุบลราชธานี')","('ตระการพืชผล', 'อุบลราชธานี')",1
"('ม่วงสามสิบ', 'อุบลราชธานี')","('เหล่าเสือโก้ก', 'อุบลราชธานี')",1
"('ม่วงสามสิบ', 'อุบลราชธานี')","('พนา', 'อำนาจเจริญ')",1
"('ม่วงสามสิบ', 'อุบลราชธานี')","('หัวตะพาน', 'อำนาจเจริญ')",1
"('ม่วงสามสิบ', 'อุบลราชธานี')","('ลืออำนาจ', 'อำนาจเจริญ')",1
"('วารินชำราบ', 'อุบลราชธานี')","('เมืองอุบลราชธานี', 'อุบลราชธานี')",1
"('วารินชำราบ', 'อุบลราชธานี')","('เขื่องใน', 'อุบลราชธานี')",1
"('วารินชำราบ', 'อุบลราชธานี')","('เดชอุดม', 'อุบลราชธานี')",1
"('วารินชำราบ', 'อุบลราชธานี')","('สำโรง', 'อุบลราชธานี')",1
"('วารินชำราบ', 'อุบลราชธานี')","('นาเยีย', 'อุบลราชธานี')",1
"('วารินชำราบ', 'อุบลราชธานี')","('สว่างวีระวงศ์', 'อุบลราชธานี')",1
"('วารินชำราบ', 'อุบลราชธานี')","('กันทรารมย์', 'ศรีสะเกษ')",1
"('พิบูลมังสาหาร', 'อุบลราชธานี')","('ศรีเมืองใหม่', 'อุบลราชธานี')",1
"('พิบูลมังสาหาร', 'อุบลราชธานี')","('โขงเจียม', 'อุบลราชธานี')",1
"('พิบูลมังสาหาร', 'อุบลราชธานี')","('เดชอุดม', 'อุบลราชธานี')",1
"('พิบูลมังสาหาร', 'อุบลราชธานี')","('บุณฑริก', 'อุบลราชธานี')",1
"('พิบูลมังสาหาร', 'อุบลราชธานี')","('ตาลสุม', 'อุบลราชธานี')",1
"('พิบูลมังสาหาร', 'อุบลราชธานี')","('ดอนมดแดง', 'อุบลราชธานี')",1
"('พิบูลมังสาหาร', 'อุบลราชธานี')","('สิรินธร', 'อุบลราชธานี')",1
"('พิบูลมังสาหาร', 'อุบลราชธานี')","('นาเยีย', 'อุบลราชธานี')",1
"('พิบูลมังสาหาร', 'อุบลราชธานี')","('สว่างวีระวงศ์', 'อุบลราชธานี')",1
"('ตาลสุม', 'อุบลราชธานี')","('เมืองอุบลราชธานี', 'อุบลราชธานี')",1
"('ตาลสุม', 'อุบลราชธานี')","('ศรีเมืองใหม่', 'อุบลราชธานี')",1
"('ตาลสุม', 'อุบลราชธานี')","('ตระการพืชผล', 'อุบลราชธานี')",1
"('ตาลสุม', 'อุบลราชธานี')","('พิบูลมังสาหาร', 'อุบลราชธานี')",1
"('ตาลสุม', 'อุบลราชธานี')","('ดอนมดแดง', 'อุบลราชธานี')",1
"('ตาลสุม', 'อุบลราชธานี')","('สว่างวีระวงศ์', 'อุบลราชธานี')",1
"('โพธิ์ไทร', 'อุบลราชธานี')","('ศรีเมืองใหม่', 'อุบลราชธานี')",1
"('โพธิ์ไทร', 'อุบลราชธานี')","('โขงเจียม', 'อุบลราชธานี')",1
"('โพธิ์ไทร', 'อุบลราชธานี')","('เขมราฐ', 'อุบลราชธานี')",1
"('โพธิ์ไทร', 'อุบลราชธานี')","('ตระการพืชผล', 'อุบลราชธานี')",1
"('โพธิ์ไทร', 'อุบลราชธานี')","('กุดข้าวปุ้น', 'อุบลราชธานี')",1
"('โพธิ์ไทร', 'อุบลราชธานี')","('นาตาล', 'อุบลราชธานี')",1
"('สำโรง', 'อุบลราชธานี')","('เบญจลักษ์', 'ศรีสะเกษ')",1
"('สำโรง', 'อุบลราชธานี')","('เดชอุดม', 'อุบลราชธานี')",1
"('สำโรง', 'อุบลราชธานี')","('วารินชำราบ', 'อุบลราชธานี')",1
"('สำโรง', 'อุบลราชธานี')","('ทุ่งศรีอุดม', 'อุบลราชธานี')",1
"('สำโรง', 'อุบลราชธานี')","('กันทรารมย์', 'ศรีสะเกษ')",1
"('สำโรง', 'อุบลราชธานี')","('โนนคูณ', 'ศรีสะเกษ')",1
"('ดอนมดแดง', 'อุบลราชธานี')","('เมืองอุบลราชธานี', 'อุบลราชธานี')",1
"('ดอนมดแดง', 'อุบลราชธานี')","('ตระการพืชผล', 'อุบลราชธานี')",1
"('ดอนมดแดง', 'อุบลราชธานี')","('พิบูลมังสาหาร', 'อุบลราชธานี')",1
"('ดอนมดแดง', 'อุบลราชธานี')","('ตาลสุม', 'อุบลราชธานี')",1
"('ดอนมดแดง', 'อุบลราชธานี')","('สว่างวีระวงศ์', 'อุบลราชธานี')",1
"('ดอนมดแดง', 'อุบลราชธานี')","('เหล่าเสือโก้ก', 'อุบลราชธานี')",1
"('สิรินธร', 'อุบลราชธานี')","('โขงเจียม', 'อุบลราชธานี')",1
"('สิรินธร', 'อุบลราชธานี')","('บุณฑริก', 'อุบลราชธานี')",1
"('สิรินธร', 'อุบลราชธานี')","('พิบูลมังสาหาร', 'อุบลราชธานี')",1
"('ทุ่งศรีอุดม', 'อุบลราชธานี')","('เบญจลักษ์', 'ศรีสะเกษ')",1
"('ทุ่งศรีอุดม', 'อุบลราชธานี')","('เดชอุดม', 'อุบลราชธานี')",1
"('ทุ่งศรีอุดม', 'อุบลราชธานี')","('น้ำยืน', 'อุบลราชธานี')",1
"('ทุ่งศรีอุดม', 'อุบลราชธานี')","('สำโรง', 'อุบลราชธานี')",1
"('ทุ่งศรีอุดม', 'อุบลราชธานี')","('น้ำขุ่น', 'อุบลราชธานี')",1
"('ทุ่งศรีอุดม', 'อุบลราชธานี')","('กันทรลักษ์', 'ศรีสะเกษ')",1
"('ทุ่งศรีอุดม', 'อุบลราชธานี')","('โนนคูณ', 'ศรีสะเกษ')",1
"('นาเยีย', 'อุบลราชธานี')","('เดชอุดม', 'อุบลราชธานี')",1
"('นาเยีย', 'อุบลราชธานี')","('วารินชำราบ', 'อุบลราชธานี')",1
