Amper1,Amper2,Adjacent
"('กระสัง', 'บุรีรัมย์')","('เมืองบุรีรัมย์', 'บุรีรัมย์')",1
"('กระสัง', 'บุรีรัมย์')","('พลับพลาชัย', 'บุรีรัมย์')",1
"('กระสัง', 'บุรีรัมย์')","('ห้วยราช', 'บุรีรัมย์')",1
"('กระสัง', 'บุรีรัมย์')","('บ้านด่าน', 'บุรีรัมย์')",1
"('กระสัง', 'บุรีรัมย์')","('เมืองสุรินทร์', 'สุรินทร์')",1
"('กระสัง', 'บุรีรัมย์')","('จอมพระ', 'สุรินทร์')",1
"('กระสัง', 'บุรีรัมย์')","('ปราสาท', 'สุรินทร์')",1
"('หนองกี่', 'บุรีรัมย์')","('ครบุรี', 'นครราชสีมา')",1
"('หนองกี่', 'บุรีรัมย์')","('นางรอง', 'บุรีรัมย์')",1
"('หนองกี่', 'บุรีรัมย์')","('เสิงสาง', 'นครราชสีมา')",1
"('หนองกี่', 'บุรีรัมย์')","('จักราช', 'นครราชสีมา')",1
"('หนองกี่', 'บุรีรัมย์')","('หนองหงส์', 'บุรีรัมย์')",1
"('หนองกี่', 'บุรีรัมย์')","('หนองบุญมาก', 'นครราชสีมา')",1
"('หนองกี่', 'บุรีรัมย์')","('โนนสุวรรณ', 'บุรีรัมย์')",1
"('หนองกี่', 'บุรีรัมย์')","('ชำนิ', 'บุรีรัมย์')",1
"('ละหานทราย', 'บุรีรัมย์')","('ตาพระยา', 'สระแก้ว')",1
"('ละหานทราย', 'บุรีรัมย์')","('นางรอง', 'บุรีรัมย์')",1
"('ละหานทราย', 'บุรีรัมย์')","('บ้านกรวด', 'บุรีรัมย์')",1
"('ละหานทราย', 'บุรีรัมย์')","('ประโคนชัย', 'บุรีรัมย์')",1
"('ละหานทราย', 'บุรีรัมย์')","('ปะคำ', 'บุรีรัมย์')",1
"('ละหานทราย', 'บุรีรัมย์')","('โนนดินแดง', 'บุรีรัมย์')",1
"('ละหานทราย', 'บุรีรัมย์')","('เฉลิมพระเกียรติ', 'บุรีรัมย์')",1
"('ประโคนชัย', 'บุรีรัมย์')","('นางรอง', 'บุรีรัมย์')",1
"('ประโคนชัย', 'บุรีรัมย์')","('บ้านกรวด', 'บุรีรัมย์')",1
"('ประโคนชัย', 'บุรีรัมย์')","('พนมดงรัก', 'สุรินทร์')",1
"('ประโคนชัย', 'บุรีรัมย์')","('เมืองบุรีรัมย์', 'บุรีรัมย์')",1
"('ประโคนชัย', 'บุรีรัมย์')","('ละหานทราย', 'บุรีรัมย์')",1
"('ประโคนชัย', 'บุรีรัมย์')","('พลับพลาชัย', 'บุรีรัมย์')",1
"('ประโคนชัย', 'บุรีรัมย์')","('ชำนิ', 'บุรีรัมย์')",1
"('ประโคนชัย', 'บุรีรัมย์')","('เฉลิมพระเกียรติ', 'บุรีรัมย์')",1
"('ประโคนชัย', 'บุรีรัมย์')","('ปราสาท', 'สุรินทร์')",1
"('ปะคำ', 'บุรีรัมย์')","('นางรอง', 'บุรีรัมย์')",1
"('ปะคำ', 'บุรีรัมย์')","('เสิงสาง', 'นครราชสีมา')",1
"('ปะคำ', 'บุรีรัมย์')","('ละหานทราย', 'บุรีรัมย์')",1
"('ปะคำ', 'บุรีรัมย์')","('โนนสุวรรณ', 'บุรีรัมย์')",1
"('ปะคำ', 'บุรีรัมย์')","('โนนดินแดง', 'บุรีรัมย์')",1
"('ปะคำ', 'บุรีรัมย์')","('เฉลิมพระเกียรติ', 'บุรีรัมย์')",1
"('นาโพธิ์', 'บุรีรัมย์')","('พุทไธสง', 'บุรีรัมย์')",1
"('นาโพธิ์', 'บุรีรัมย์')","('เปือยน้อย', 'ขอนแก่น')",1
"('นาโพธิ์', 'บุรีรัมย์')","('หนองสองห้อง', 'ขอนแก่น')",1
"('นาโพธิ์', 'บุรีรัมย์')","('บ้านใหม่ไชยพจน์', 'บุรีรัมย์')",1
"('นาโพธิ์', 'บุรีรัมย์')","('นาเชือก', 'มหาสารคาม')",1
"('นาโพธิ์', 'บุรีรัมย์')","('ยางสีสุราช', 'มหาสารคาม')",1
"('พลับพลาชัย', 'บุรีรัมย์')","('เมืองบุรีรัมย์', 'บุรีรัมย์')",1
"('พลับพลาชัย', 'บุรีรัมย์')","('กระสัง', 'บุรีรัมย์')",1
"('พลับพลาชัย', 'บุรีรัมย์')","('ประโคนชัย', 'บุรีรัมย์')",1
"('พลับพลาชัย', 'บุรีรัมย์')","('เมืองสุรินทร์', 'สุรินทร์')",1
"('พลับพลาชัย', 'บุรีรัมย์')","('ปราสาท', 'สุรินทร์')",1
"('ห้วยราช', 'บุรีรัมย์')","('สตึก', 'บุรีรัมย์')",1
"('ห้วยราช', 'บุรีรัมย์')","('เมืองบุรีรัมย์', 'บุรีรัมย์')",1
"('ห้วยราช', 'บุรีรัมย์')","('กระสัง', 'บุรีรัมย์')",1
"('ห้วยราช', 'บุรีรัมย์')","('บ้านด่าน', 'บุรีรัมย์')",1
"('โนนสุวรรณ', 'บุรีรัมย์')","('นางรอง', 'บุรีรัมย์')",1
"('โนนสุวรรณ', 'บุรีรัมย์')","('เสิงสาง', 'นครราชสีมา')",1
"('โนนสุวรรณ', 'บุรีรัมย์')","('หนองบุญมาก', 'นครราชสีมา')",1
"('โนนสุวรรณ', 'บุรีรัมย์')","('หนองกี่', 'บุรีรัมย์')",1
"('โนนสุวรรณ', 'บุรีรัมย์')","('ปะคำ', 'บุรีรัมย์')",1
"('ชำนิ', 'บุรีรัมย์')","('นางรอง', 'บุรีรัมย์')",1
"('ชำนิ', 'บุรีรัมย์')","('ลำปลายมาศ', 'บุรีรัมย์')",1
"('ชำนิ', 'บุรีรัมย์')","('หนองหงส์', 'บุรีรัมย์')",1
"('ชำนิ', 'บุรีรัมย์')","('เมืองบุรีรัมย์', 'บุรีรัมย์')",1
"('ชำนิ', 'บุรีรัมย์')","('หนองกี่', 'บุรีรัมย์')",1
"('ชำนิ', 'บุรีรัมย์')","('ประโคนชัย', 'บุรีรัมย์')",1
"('บ้านใหม่ไชยพจน์', 'บุรีรัมย์')","('พุทไธสง', 'บุรีรัมย์')",1
"('บ้านใหม่ไชยพจน์', 'บุรีรัมย์')","('หนองสองห้อง', 'ขอนแก่น')",1
"('บ้านใหม่ไชยพจน์', 'บุรีรัมย์')","('ประทาย', 'นครราชสีมา')",1
"('บ้านใหม่ไชยพจน์', 'บุรีรัมย์')","('เมืองยาง', 'นครราชสีมา')",1
"('บ้านใหม่ไชยพจน์', 'บุรีรัมย์')","('นาโพธิ์', 'บุรีรัมย์')",1
"('โนนดินแดง', 'บุรีรัมย์')","('ตาพระยา', 'สระแก้ว')",1
"('โนนดินแดง', 'บุรีรัมย์')","('วัฒนานคร', 'สระแก้ว')",1
"('โนนดินแดง', 'บุรีรัมย์')","('เสิงสาง', 'นครราชสีมา')",1
"('โนนดินแดง', 'บุรีรัมย์')","('ละหานทราย', 'บุรีรัมย์')",1
"('โนนดินแดง', 'บุรีรัมย์')","('ปะคำ', 'บุรีรัมย์')",1
"('บ้านด่าน', 'บุรีรัมย์')","('สตึก', 'บุรีรัมย์')",1
"('บ้านด่าน', 'บุรีรัมย์')","('เมืองบุรีรัมย์', 'บุรีรัมย์')",1
"('บ้านด่าน', 'บุรีรัมย์')","('คูเมือง', 'บุรีรัมย์')",1
"('บ้านด่าน', 'บุรีรัมย์')","('กระสัง', 'บุรีรัมย์')",1
"('บ้านด่าน', 'บุรีรัมย์')","('ห้วยราช', 'บุรีรัมย์')",1
"('บ้านด่าน', 'บุรีรัมย์')","('แคนดง', 'บุรีรัมย์')",1
"('แคนดง', 'บุรีรัมย์')","('พุทไธสง', 'บุรีรัมย์')",1
"('แคนดง', 'บุรีรัมย์')","('สตึก', 'บุรีรัมย์')",1
"('แคนดง', 'บุรีรัมย์')","('คูเมือง', 'บุรีรัมย์')",1
"('แคนดง', 'บุรีรัมย์')","('บ้านด่าน', 'บุรีรัมย์')",1
"('แคนดง', 'บุรีรัมย์')","('ชุมพลบุรี', 'สุรินทร์')",1
"('เฉลิมพระเกียรติ', 'บุรีรัมย์')","('นางรอง', 'บุรีรัมย์')",1
"('เฉลิมพระเกียรติ', 'บุรีรัมย์')","('ละหานทราย', 'บุรีรัมย์')",1
"('เฉลิมพระเกียรติ', 'บุรีรัมย์')","('ประโคนชัย', 'บุรีรัมย์')",1
"('เฉลิมพระเกียรติ', 'บุรีรัมย์')","('ปะคำ', 'บุรีรัมย์')",1
