0.000000,7.750000
1.000000,6.400000
2.000000,7.000000
3.000000,7.950000
4.000000,11.400000
5.000000,6.850000
6.000000,19.700000
7.000000,18.050000
8.000000,2.400000
9.000000,1.600000
10.000000,1.200000
11.000000,4.600000
12.000000,5.200000
13.000000,3.800000
14.000000,2.200000
15.000000,2.350000
16.000000,13.800000
17.000000,2.250000
18.000000,5.350000
19.000000,11.300000
20.000000,8.050000
21.000000,5.950000
22.000000,5.300000
23.000000,5.550000
24.000000,12.900000
25.000000,3.400000
26.000000,2.300000
27.000000,1.100000
28.000000,1.850000
29.000000,5.200000
30.000000,6.650000
31.000000,1.700000
32.000000,3.450000
33.000000,1.400000
34.000000,1.850000
35.000000,2.400000
36.000000,4.900000
37.000000,4.250000
38.000000,6.450000
39.000000,4.700000
40.000000,3.800000
41.000000,8.650000
42.000000,2.950000
43.000000,9.250000
44.000000,2.350000
45.000000,14.350000
46.000000,8.650000
47.000000,4.750000
48.000000,12.800000
49.000000,29.600000
50.000000,1.900000
51.000000,8.750000
52.000000,25.750000
53.000000,3.350000
54.000000,12.800000
55.000000,12.250000
56.000000,4.900000
57.000000,1.650000
58.000000,3.100000
59.000000,2.550000
60.000000,11.100000
61.000000,13.050000
62.000000,19.950000
63.000000,13.100000
64.000000,2.750000
65.000000,11.950000
66.000000,1.450000
67.000000,1.800000
68.000000,10.200000
69.000000,11.100000
70.000000,9.500000
71.000000,2.900000
72.000000,11.000000
73.000000,1.450000
74.000000,1.100000
75.000000,1.100000
76.000000,2.000000
77.000000,2.750000
78.000000,3.000000
79.000000,9.250000
80.000000,7.050000
81.000000,16.100000
82.000000,5.100000
83.000000,2.850000
84.000000,6.150000
85.000000,7.900000
86.000000,12.750000
87.000000,4.000000
88.000000,24.850000
89.000000,8.150000
90.000000,22.250000
91.000000,11.200000
92.000000,6.850000
93.000000,2.250000
94.000000,24.150000
95.000000,11.450000
96.000000,3.350000
97.000000,1.650000
98.000000,8.200000
99.000000,15.350000
100.000000,5.750000
101.000000,1.850000
102.000000,8.250000
103.000000,22.050000
104.000000,2.900000
105.000000,4.150000
106.000000,1.700000
107.000000,2.850000
108.000000,2.150000
109.000000,8.900000
110.000000,5.050000
111.000000,14.300000
112.000000,34.550000
113.000000,18.400000
114.000000,15.300000
115.000000,3.450000
116.000000,1.150000
117.000000,13.900000
118.000000,2.850000
119.000000,7.200000
120.000000,12.750000
121.000000,2.850000
122.000000,3.000000
123.000000,1.850000
124.000000,19.150000
125.000000,17.950000
126.000000,3.550000
127.000000,10.700000
128.000000,3.450000
129.000000,14.250000
130.000000,12.400000
131.000000,2.100000
132.000000,14.000000
133.000000,12.750000
134.000000,10.550000
135.000000,1.750000
136.000000,1.150000
137.000000,1.950000
138.000000,5.550000
139.000000,1.600000
140.000000,8.850000
141.000000,2.050000
142.000000,2.300000
143.000000,1.650000
144.000000,7.150000
145.000000,1.200000
146.000000,8.300000
147.000000,10.950000
148.000000,1.600000
149.000000,1.850000
150.000000,3.800000
151.000000,2.600000
152.000000,1.400000
153.000000,2.800000
154.000000,5.650000
155.000000,7.550000
156.000000,5.150000
157.000000,7.200000
158.000000,4.400000
159.000000,9.100000
160.000000,4.200000
161.000000,9.450000
162.000000,1.100000
163.000000,4.150000
164.000000,1.250000
165.000000,7.650000
166.000000,5.250000
167.000000,14.450000
168.000000,3.400000
169.000000,20.400000
170.000000,12.500000
171.000000,12.000000
172.000000,1.500000
173.000000,15.850000
174.000000,3.650000
175.000000,7.450000
176.000000,8.450000
177.000000,11.100000
178.000000,3.100000
179.000000,17.400000
180.000000,13.950000
181.000000,6.800000
182.000000,11.000000
183.000000,13.500000
184.000000,12.850000
185.000000,5.350000
186.000000,1.600000
187.000000,14.950000
188.000000,1.700000
189.000000,5.800000
190.000000,3.150000
191.000000,1.300000
192.000000,6.600000
193.000000,2.950000
194.000000,1.550000
195.000000,1.250000
196.000000,2.450000
197.000000,9.950000
198.000000,2.900000
199.000000,1.650000
200.000000,3.950000
201.000000,2.850000
202.000000,20.950000
203.000000,9.100000
204.000000,1.750000
205.000000,10.600000
206.000000,7.550000
207.000000,1.300000
208.000000,5.350000
209.000000,5.950000
210.000000,21.900000
211.000000,18.100000
212.000000,1.550000
213.000000,1.250000
214.000000,11.850000
215.000000,2.000000
216.000000,1.700000
217.000000,15.950000
218.000000,11.900000
219.000000,2.300000
220.000000,4.000000
221.000000,1.700000
222.000000,9.700000
223.000000,9.700000
224.000000,3.600000
225.000000,1.500000
226.000000,1.900000
227.000000,15.600000
228.000000,1.650000
229.000000,8.650000
230.000000,4.850000
231.000000,8.750000
232.000000,1.900000
233.000000,3.500000
234.000000,2.950000
235.000000,5.500000
236.000000,1.250000
237.000000,3.350000
238.000000,8.200000
239.000000,9.650000
240.000000,4.050000
241.000000,4.750000
242.000000,2.100000
243.000000,1.650000
244.000000,4.450000
245.000000,1.500000
246.000000,2.050000
247.000000,6.050000
248.000000,3.100000
249.000000,1.550000
250.000000,5.450000
251.000000,4.950000
252.000000,13.500000
253.000000,15.500000
254.000000,14.500000
255.000000,1.600000
256.000000,6.600000
257.000000,4.450000
258.000000,4.850000
259.000000,4.300000
260.000000,3.500000
261.000000,6.350000
262.000000,4.400000
263.000000,7.100000
264.000000,4.800000
265.000000,5.450000
266.000000,6.450000
267.000000,5.300000
268.000000,2.700000
269.000000,7.100000
270.000000,1.200000
271.000000,3.500000
272.000000,1.150000
273.000000,3.100000
274.000000,2.750000
275.000000,1.100000
276.000000,1.750000
277.000000,1.100000
278.000000,1.700000
279.000000,3.750000
280.000000,1.250000
281.000000,1.000000
282.000000,8.150000
283.000000,2.650000
284.000000,8.350000
285.000000,1.000000
286.000000,1.050000
287.000000,1.150000
288.000000,8.200000
289.000000,2.800000
290.000000,1.950000
291.000000,1.100000
292.000000,1.650000
293.000000,1.000000
294.000000,6.600000
295.000000,1.000000
296.000000,1.450000
297.000000,1.900000
298.000000,7.000000
299.000000,13.600000
300.000000,6.050000
301.000000,2.450000
302.000000,3.600000
303.000000,7.900000
304.000000,4.300000
305.000000,4.450000
306.000000,3.250000
307.000000,12.450000
308.000000,12.450000
309.000000,2.000000
310.000000,1.450000
311.000000,8.450000
312.000000,4.950000
313.000000,4.750000
314.000000,5.750000
315.000000,9.050000
316.000000,1.750000
317.000000,1.650000
318.000000,7.150000
319.000000,1.100000
320.000000,5.250000
321.000000,1.200000
322.000000,1.300000
323.000000,7.350000
324.000000,1.000000
325.000000,1.850000
326.000000,4.600000
327.000000,1.550000
328.000000,7.300000
329.000000,1.600000
330.000000,3.900000
331.000000,14.500000
332.000000,18.300000
333.000000,1.550000
334.000000,1.350000
335.000000,3.150000
336.000000,2.050000
337.000000,1.050000
338.000000,1.850000
339.000000,6.650000
340.000000,1.650000
341.000000,12.200000
342.000000,2.400000
343.000000,2.100000
344.000000,2.700000
345.000000,5.050000
346.000000,1.150000
347.000000,2.500000
348.000000,4.400000
349.000000,1.800000
350.000000,1.100000
351.000000,5.900000
352.000000,2.400000
353.000000,2.750000
354.000000,1.400000
355.000000,1.250000
356.000000,1.800000
357.000000,1.750000
358.000000,1.550000
359.000000,5.950000
360.000000,1.450000
361.000000,2.450000
362.000000,5.300000
363.000000,1.200000
364.000000,1.150000
365.000000,1.700000
366.000000,6.200000
367.000000,1.250000
368.000000,1.650000
369.000000,1.200000
370.000000,1.000000
371.000000,5.700000
372.000000,1.650000
373.000000,1.800000
374.000000,7.300000
375.000000,1.200000
376.000000,6.350000
377.000000,11.200000
378.000000,6.500000
379.000000,1.100000
380.000000,1.700000
381.000000,1.550000
382.000000,1.350000
383.000000,1.450000
384.000000,7.150000
385.000000,4.700000
386.000000,8.600000
387.000000,18.450000
388.000000,4.000000
389.000000,1.900000
390.000000,12.100000
391.000000,1.650000
392.000000,9.800000
393.000000,3.400000
394.000000,18.800000
395.000000,18.550000
396.000000,5.600000
397.000000,6.650000
398.000000,10.250000
399.000000,1.300000
400.000000,2.000000
401.000000,1.350000
402.000000,6.650000
403.000000,2.750000
404.000000,1.750000
405.000000,2.550000
406.000000,24.500000
407.000000,1.500000
408.000000,4.750000
409.000000,1.450000
410.000000,1.400000
411.000000,16.650000
412.000000,1.900000
413.000000,1.400000
414.000000,1.250000
415.000000,1.450000
416.000000,4.900000
417.000000,1.350000
418.000000,1.000000
419.000000,1.050000
420.000000,6.700000
421.000000,8.050000
422.000000,1.200000
423.000000,9.800000
424.000000,2.250000
425.000000,1.500000
426.000000,3.300000
427.000000,7.300000
428.000000,1.350000
429.000000,4.850000
430.000000,12.100000
431.000000,1.600000
432.000000,13.100000
433.000000,19.450000
434.000000,4.000000
435.000000,7.750000
436.000000,3.750000
437.000000,3.150000
438.000000,9.150000
439.000000,13.250000
440.000000,1.900000
441.000000,1.950000
442.000000,14.900000
443.000000,5.150000
444.000000,24.500000
445.000000,14.200000
446.000000,4.700000
447.000000,3.500000
448.000000,5.500000
449.000000,2.350000
450.000000,12.050000
451.000000,11.500000
452.000000,1.300000
453.000000,1.900000
454.000000,5.450000
455.000000,10.150000
456.000000,3.800000
457.000000,1.700000
458.000000,1.350000
459.000000,10.300000
460.000000,6.700000
461.000000,7.350000
462.000000,2.750000
463.000000,6.900000
