province1,province2,Adjacent
ขอนแก่น,นครราชสีมา,1
ขอนแก่น,บุรีรัมย์,1
ขอนแก่น,ชัยภูมิ,1
ขอนแก่น,หนองบัวลำภู,1
ขอนแก่น,อุดรธานี,1
ขอนแก่น,เลย,1
ขอนแก่น,มหาสารคาม,1
ขอนแก่น,กาฬสินธุ์,1
ขอนแก่น,เพชรบูรณ์,1
