province1,province2,Adjacent
ปทุมธานี,กรุงเทพมหานคร,1
ปทุมธานี,นนทบุรี,1
ปทุมธานี,พระนครศรีอยุธยา,1
ปทุมธานี,สระบุรี,1
ปทุมธานี,ฉะเชิงเทรา,1
ปทุมธานี,นครนายก,1
